city,companyFullName,companyId,createTime,education,positionId,positionName,salary,workYear
上海,上海众言网络科技有限公司,22481,2018-01-30 18:23:25,大专,3942529,高级Python开发,12k-24k,3-5年
北京,独到科技（北京）有限公司,22767,2018-02-24 16:38:43,本科,3992497,Python研发工程师,9K-18K,1-3年
武汉,酷转猫友（武汉）科技有限公司,129842,2018-02-24 11:36:55,本科,3391108,java/python服务器开发工程师,15K-25K,不限
上海,浚皙商务咨询（上海）有限公司,86188,2018-02-23 15:21:54,本科,1314790,Python,15k-25k,3-5年
北京,柔持（北京）科技有限公司,145375,2018-02-22 10:10:53,本科,4110132,Python后端开发工程师,20k-30k,1-3年
北京,北京八维研修学院,114259,2018-02-24 21:05:46,本科,3444686,Python项目经理,18K-35K,5-10年
上海,上海珩灵智能科技有限公司,160317,2018-02-23 17:58:28,本科,4135405,Python后端工程师,15k-20k,3-5年
北京,北京超萌国际文化有限公司,100530,2018-02-23 10:23:19,本科,4043395,Python工程师,13k-25k,1-3年
北京,中云网安科技（北京）有限公司,49551,2018-02-13 12:35:12,本科,4121585,资深Python研发工程师,30k-60k,5-10年
上海,上海泛微网络科技股份有限公司,24995,2018-02-24 13:32:33,本科,3832017,阿里云运维工程师（python）,10k-20k,3-5年
北京,上海威烁热能有限公司,274376,2018-02-24 10:51:30,本科,3714393,Python工程师,20k-40k,3-5年
上海,杭州轻触科技有限公司,119960,2018-02-22 09:39:50,本科,1605930,Python开发工程师,10k-15k,1-3年
上海,通联数据股份公司,21218,2018-02-13 09:49:01,本科,3286698,python开发工程师,15k-30k,1-3年
北京,北京搜狐新媒体信息技术有限公司,106303,2018-02-07 10:20:18,本科,3922814,搜狐媒体-社交产品中心-Python工程师,20k-30k,1-3年
北京,北京酷传科技有限公司,1045,2018-01-29 14:47:08,本科,4080961,python工程师,10k-20k,3-5年
上海,上海触乐信息科技有限公司,7030,2018-02-24 09:51:43,本科,3745365,后端开发工程师（Python）,20k-30k,1-3年
北京,云势天下（北京）软件有限公司,145597,2018-02-23 10:36:12,本科,2748374,Python后端工程师,15k-20k,3-5年
成都,北京钱方银通科技有限公司,1748,2018-02-22 11:35:55,本科,3413188,Python开发工程师（成都）,10k-18k,3-5年
北京,盛和（北京）资讯科技有限公司,87062,2018-02-24 12:04:03,本科,4138900,Python算法工程师（初中级）,15k-25k,1-3年
成都,成都知道创宇信息技术有限公司,53142,2018-02-23 16:06:09,本科,4106806,中级服务器端（Python）研发工程师,8k-12k,1-3年
上海,上海试衣间信息科技有限公司,8903,2018-02-22 14:12:40,本科,4000161,python工程师,15k-30k,1-3年
北京,北京博派通达科技有限公司,19083,2018-02-11 14:01:39,本科,2245083,Python 高级工程师,12K-24K,1-3年
深圳,万科物业发展有限公司,8350,2018-02-06 10:58:18,本科,2756446,高级Python开发,20k-30k,5-10年
深圳,深圳呗佬智能有限公司,184532,2018-02-11 09:57:00,大专,3851850,python开发工程师,15k-30k,3-5年
上海,达疆网络科技（上海）有限公司,32836,2018-02-23 17:47:27,本科,3885914,后端python工程师,15k-25k,1-3年
北京,北京墨云科技有限公司,221192,2018-02-22 16:58:34,本科,3545394,Python后端开发工程师,15k-30k,3-5年
北京,北京闪银奇异科技有限公司,29496,2018-02-09 18:13:16,本科,3849642,Python数据工程师,25k-50k,3-5年
上海,魔珐（上海）信息科技有限公司,308812,2018-02-05 11:23:31,本科,4104365,Python后端开发工程师,15k-30k,3-5年
北京,北京比邻星球信息技术有限公司,164769,2018-01-25 22:08:55,本科,3027531,Python开发工程师,18k-26k,3-5年
北京,深圳灵虎至真智能科技有限公司,304454,2018-02-25 09:22:10,本科,4041841,Python后端开发工程师,15k-20k,1-3年
广州,广州逗号智能零售有限公司,274523,2018-02-24 17:53:24,大专,4122785,Python应用工程师（业务系统方向）,10k-18k,3-5年
深圳,深圳市赞悦科技有限公司,114307,2018-02-23 14:35:10,本科,2622161,PYTHON开发工程师,8k-10k,1-3年
北京,北京友缘在线网络科技股份有限公司,6731,2018-02-23 11:11:57,本科,4007598,资深Python/Java开发工程师（偏架构方向）,20k-30k,5-10年
北京,北京泰和盛创科技有限公司,38339,2018-02-23 10:11:06,本科,4083345,Python后端开发,8K-15K,1-3年
北京,北京八维研修学院,114259,2018-02-03 08:32:30,本科,2977604,Python技术经理,20k-25k,5-10年
天津,天津市正标津达线缆有限公司,317368,2018-01-29 17:51:56,本科,4088761,Python工程师,10K-15K,1-3年
北京,高德软件有限公司,91,2018-01-29 11:46:52,本科,3908659,高德-python开发高级工程师,18k-36k,1-3年
上海,上海江村市隐智能科技有限公司,118456,2018-02-24 16:58:57,本科,4021354,Python开发,10k-15k,1-3年
广州,广东紫晶信息存储技术股份有限公司,125922,2018-02-24 11:42:50,大专,2983386,python工程师,8k-15k,1-3年
西安,西安衡刻信息科技有限公司,140903,2018-02-25 07:47:50,本科,4045284,python web 开发,6K-8K,1-3年
北京,阿里巴巴（中国）网络技术有限公司,132463,2018-02-24 10:50:30,不限,2095265,Python高级工程师,20k-40k,5-10年
北京,北京源石智影科技有限公司,296605,2018-02-23 18:11:17,本科,3903004,资深应用开发工程师（Python语言）,20k-40k,5-10年
北京,北京灵犀联云科技有限公司,109317,2018-02-22 16:46:42,本科,3479166,Python专家,20k-40k,5-10年
厦门,厦门数析信息科技有限公司,56693,2018-02-22 11:20:00,本科,2766039,Python 开发工程师,5k-10k,1年以下
北京,北京人和易行科技有限公司,133146,2018-01-28 14:43:20,大专,3050702,python(odoo开发工程师),15k-30k,3-5年
上海,阿基米德（上海）传媒有限公司,98723,2018-02-24 17:05:34,本科,3018739,python高级大数据开发工程师,15k-30k,3-5年
深圳,北京千锋互联科技有限公司,100164,2018-02-24 11:10:12,大专,3495157,Python讲师,15k-30k,3-5年
北京,北京明日虫洞科技有限公司,99454,2018-02-17 19:22:18,本科,3791213,Python,15k-30k,1-3年
北京,易企飞（北京）人力资源科技有限公司,198804,2018-02-06 14:03:19,本科,3313053,Python开发工程师,13k-25k,3-5年
上海,北京三快在线科技有限公司,50702,2018-02-24 15:25:02,本科,3240672,Python开发主管/经理（运维开发）,18k-35k,3-5年
北京,北京知新树科技有限公司,167237,2018-02-23 15:56:17,本科,4133747,北京-python 讲师,15k-25k,3-5年
北京,德蒙金盾（深圳）有限公司,213764,2018-02-22 15:42:57,本科,3851955,Python开发工程师,15k-30k,1-3年
北京,微诺时代（北京）科技股份有限公司,54519,2018-02-22 09:27:21,本科,3019261,Python研发工程师,10k-15k,3-5年
北京,北京慕华信息科技有限公司,9955,2018-02-09 13:39:23,本科,367987,Python工程师,15k-25k,1-3年
深圳,广东欧珀移动通信有限公司,6927,2018-02-24 14:34:35,本科,1781652,Python工程师（运维平台）,15k-30k,3-5年
深圳,翼果（深圳）科技有限公司,59521,2018-02-24 09:32:38,本科,4050877,Python资深后台工程师(科技园),25k-50k,3-5年
上海,携程计算机技术（上海）有限公司,6636,2018-02-22 14:19:18,本科,4095534,安全开发工程师（python开发）,10k-20k,3-5年
北京,北京中公教育科技股份有限公司,30060,2018-02-07 11:59:02,本科,4100164,Python讲师,15k-30k,1-3年
深圳,华润置地有限公司,81165,2018-01-29 18:58:40,本科,3760992,数据工程师（Python）,10k-20k,3-5年
北京,车好多旧机动车经纪(北京)有限公司,107423,2018-02-24 11:17:40,本科,3875447,云平台开发Python、Go,20k-40k,3-5年
北京,飞维美地信息技术（北京）有限公司,7000,2018-02-12 09:42:15,本科,3687387,资深Python开发工程师,24k-32k,3-5年
北京,中创三优（北京）科技有限公司,82491,2018-01-29 16:34:13,本科,3749457,python高级开发工程师,15k-30k,3-5年
深圳,深圳市泽林信息咨询有限公司,65521,2018-02-24 08:53:14,本科,3887106,Python讲师,15k-20k,3-5年
北京,北京棣南新宇科技有限公司,61016,2018-02-21 09:57:44,本科,3738059,Python高级开发工程师,15k-20k,3-5年
北京,竞技世界（北京）网络技术有限公司,4286,2018-01-31 09:52:37,本科,3730902,服务器开发工程师（nodejs/java/python/go,15K-30K,3-5年
广州,浙江金科文化产业股份有限公司,181248,2018-02-24 14:38:35,本科,3036770,python web开发工程师,8k-15k,1-3年
南京,南京厚建软件有限责任公司,12163,2018-02-24 10:11:23,本科,4041451,python研发工程师,6k-10k,1-3年
北京,北京陌陌科技有限公司,129,2018-02-24 16:05:58,本科,4044852,Python开发工程师(风控开发方向),20k-40k,1-3年
杭州,青岛工地云数据运营有限公司,289039,2018-02-23 09:32:00,本科,3847312,Python工程师,12k-20k,3-5年
广州,广州博冠信息科技有限公司,22790,2018-01-31 19:33:56,本科,4093063,Python客户端高级开发工程师（我的世界）,12k-20k,1-3年
上海,再惠（上海）网络科技有限公司,86312,2018-01-27 16:44:54,本科,2906136,Python开发工程师,15k-30k,1-3年
深圳,愛比特有限公司,141569,2018-02-24 14:09:33,本科,3941907,Python 后台工程师,15k-25k,3-5年
广州,广东修炼科技股份有限公司,169002,2018-02-24 09:21:58,大专,2974823,Python 开发工程师,8k-16k,1-3年
北京,北京博派通达科技有限公司,19083,2018-02-23 14:46:07,大专,3955974,Python（模拟请求）,10K-20K,1-3年
北京,北京果壳互动科技传媒有限公司,11209,2018-02-23 14:31:38,本科,2627088,Python后端工程师,10k-20k,不限
深圳,深圳海链科技有限公司,276586,2018-02-23 11:25:01,本科,3739467,Python 后台工程师,20k-35k,3-5年
北京,掌阅科技（北京）股份有限公司,241529,2018-02-23 10:51:56,本科,3584689,Python开发（高级、专家）,25k-40k,3-5年
济南,农旗科技（北京）有限公司,24879,2018-02-22 16:15:22,大专,4011812,Python高级工程师,8k-12k,3-5年
北京,北京陌上花科技有限公司,29151,2018-02-24 10:42:01,本科,3450039,Python开发工程师（推荐系统）,18k-35k,3-5年
上海,杭州轻触科技有限公司,119960,2018-02-22 09:39:51,大专,3334556,python开发工程师,10k-20k,不限
北京,合一信息技术（北京）有限公司,226015,2018-02-23 15:49:22,本科,3655891,高级Python开发工程师,20K-35K,3-5年
北京,北京米饭粒科技有限公司,106079,2018-02-23 12:18:37,本科,3932636,高级Python工程师,10k-12k,3-5年
北京,北京旷视科技有限公司,1561,2018-02-05 14:26:06,本科,3093928,Python工程师,20k-40k,1-3年
北京,北京博派通达科技有限公司,19083,2018-02-05 11:33:08,大专,3920078,Python工程师（模拟请求方向）,10K-20K,1-3年
北京,上海星双健投资管理有限公司,319045,2018-01-31 14:12:17,本科,4094797,高级Python开发工程师,25K-50K,3-5年
上海,上海数巧信息科技有限公司,147147,2018-02-25 08:17:55,本科,4084668,Python后端开发工程师,15k-20k,3-5年
杭州,北京千锋互联科技有限公司,100164,2018-02-24 13:52:00,大专,3959551,Python讲师（杭州）,15k-30k,1-3年
上海,瞬联软件科技（北京）有限公司,14093,2018-02-07 10:52:08,本科,3862748,Mano/虚拟化/openstack/python,10k-20k,1-3年
北京,小叶子（北京）科技有限公司,7094,2018-02-23 10:21:47,本科,3666135,python实习生,4k-5k,1年以下
上海,上海迈外迪网络科技有限公司,1638,2018-02-22 14:19:15,本科,3403607,高级Python开发,10k-20k,1-3年
北京,北京创客互动科技有限公司,145084,2018-02-20 17:32:13,本科,4123535,Python/Django web开发工程师,15k-30k,3-5年
北京,一土(北京)网络科技有限公司,223254,2018-02-05 16:52:35,不限,3301752,Python 开发工程师,15k-30k,3-5年
上海,北京爱奇艺科技有限公司,1686,2018-01-31 13:34:41,本科,2989024,Python高级开发工程师,18k-30k,3-5年
上海,上海泛微网络科技股份有限公司,24995,2018-02-24 13:32:30,大专,3726750,运维工程师（python）,8k-12k,1-3年
深圳,翼果（深圳）科技有限公司,59521,2018-02-24 09:32:39,本科,4046713,Python后台工程师(科技园),15k-30k,1-3年
深圳,深圳小步网络科技有限公司,130397,2018-02-10 11:08:02,本科,3488677,Python后台开发工程师,15k-25k,3-5年
昆明,云南泽旗科技有限公司,321092,2018-02-06 15:11:00,不限,4108272,python工程师,6k-12k,不限
广州,优维科技（深圳）有限公司,105373,2018-02-02 12:08:05,本科,2846934,Python开发工程师,8k-15k,1-3年
北京,北京金城达林医疗科技有限责任公司,271714,2018-01-30 12:52:47,本科,4090724,高级开发（python）,15k-30k,3-5年
北京,北京步鼎方舟科技有限公司,413,2018-02-24 10:31:47,本科,2696205,Python架构师,30k-35k,5-10年
长沙,广州优亿信息科技有限公司,94962,2018-02-23 15:21:43,大专,4133194,Python运维开发工程师,5k-10k,不限
深圳,腾讯科技(深圳)有限公司,451,2018-02-12 15:08:43,本科,3767896,python后台高级工程师,15k-30k,3-5年
北京,北京畅游天下网络技术有限公司,280,2018-02-05 10:14:57,本科,4071789,Python运维开发工程师,20k-25k,1-3年
上海,上海荣恋进出口贸易有限公司,143671,2018-01-30 09:38:12,本科,2784586,Python开发工程师,20k-35k,3-5年
南京,南京赛宁信息技术有限公司,109596,2018-02-23 10:52:17,本科,2853198,Python开发工程师,8k-12k,1-3年
深圳,美联物业代理(深圳)有限公司,66079,2018-02-22 09:54:42,本科,4106608,Python,15k-25k,3-5年
广州,广州智建云信息技术有限公司,25518,2018-02-21 16:34:38,大专,4004025,python运维工程师,10k-20k,3-5年
广州,北京云房数据技术有限责任公司广州分公司,81970,2018-02-08 16:22:48,不限,2402199,Python,10k-16k,3-5年
上海,学慧帮（上海）企业管理咨询有限公司,157913,2018-02-22 09:19:01,本科,4032619,Python Developer,10k-15k,1-3年
宁波,宁波新希望信息技术有限公司,33459,2018-02-10 11:18:30,本科,2554262,Python,10k-15k,3-5年
北京,北京趣活科技有限公司,11897,2018-02-23 13:04:29,不限,2068310,Python开发工程师,10k-20k,1-3年
北京,秒秒测科技（北京）有限公司,249895,2018-02-05 16:58:48,本科,3918789,高级Python工程师,15k-30k,3-5年
北京,北京八维研修学院,114259,2018-01-30 10:23:17,本科,3510066,Python讲师,15K-25K,1-3年
南京,南京电子工程研究所（中国电子科技集团公司第二十八研究所）,324999,2018-02-24 13:53:45,本科,4139441,java开发、C++开发、python、数据库,8k-12k,1-3年
成都,北京智者天下科技有限公司,4128,2018-02-23 17:51:20,本科,4121979,后端开发工程师（Python）,10k-20k,不限
成都,四川封面传媒有限责任公司,104702,2018-02-23 16:39:51,本科,4029468,python开发工程师,8k-15k,1-3年
深圳,有棵树（深圳）网络科技有限公司,38718,2018-01-30 09:34:42,本科,2794191,python开发工程师,8k-16k,1-3年
深圳,深圳网脊科技开发有限公司,31210,2018-02-24 16:09:27,大专,1837023,python运维开发工程师,14k-18k,3-5年
深圳,深圳开黑科技有限公司,163522,2018-02-23 14:04:28,本科,2692694,Python研发工程师,10k-20k,1-3年
深圳,深圳市木浪云数据有限公司,145652,2018-02-22 16:45:40,本科,2429820,高级Python工程师,15k-25k,3-5年
上海,上海思华科技股份有限公司,26467,2018-02-12 13:44:01,本科,3715525,Python工程师,12k-24k,1-3年
上海,上海趋佳信息科技有限公司,317244,2018-02-01 15:51:48,本科,4075805,Python研发工程师,15K-22K,3-5年
苏州,南京网燃网络科技有限公司,233304,2018-02-24 12:40:25,大专,4060946,python软件工程师助理/python程序员+双,4k-6k,不限
北京,北京小米科技有限责任公司,520,2018-02-23 14:16:51,本科,3950951,后台开发-Python,25k-35k,3-5年
北京,厦门美图之家科技有限公司,23291,2018-02-10 14:20:17,本科,3839472,高级后台工程师-Python（大数据&amp;AI）,25k-45k,3-5年
北京,北京思维造物信息科技有限公司,29795,2018-02-08 17:58:10,本科,4070522,Python后端开发工程师,15k-30k,3-5年
广州,广州极推信息科技有限公司,167423,2018-02-25 08:53:54,本科,4121763,Python实习,3K-6K,1年以下
广州,广州棒谷科技股份有限公司,20473,2018-02-24 15:19:01,本科,3473678,人工智能部后台工程师-Python方向,10k-20k,1-3年
上海,衍升科技（上海）有限公司,230389,2018-02-23 14:37:10,本科,4089543,Python Web开发工程师,18k-36k,3-5年
武汉,酷转猫友（武汉）科技有限公司,129842,2018-02-22 14:42:33,本科,3701834,python后端开发,7K-14K,1-3年
广州,广州讯友数码科技有限公司,49169,2018-02-07 15:34:58,大专,3535121,Python开发工程师,5k-10k,1-3年
上海,上海中畅信息科技有限公司,20863,2018-02-06 15:40:46,本科,3848558,Python工程师（互联网金融云平台开发）,10k-20k,3-5年
北京,北京世纪好未来教育科技有限公司,3328,2018-02-05 10:20:46,本科,3359300,家长帮-Python/Django web开发工程师,20k-35k,3-5年
北京,北京文脉互动科技有限公司,125525,2018-02-24 09:59:52,不限,3554485,Python服务器开发,10k-20k,不限
深圳,深圳瀚德金融科技控股有限公司,161307,2018-02-24 09:01:13,本科,3978538,Python数据开发工程师（数据平台）-XWJF,15k-25k,1-3年
成都,成都舞牛科技有限公司,130800,2018-02-22 11:20:08,不限,4125381,python工程师,4K-8K,1-3年
深圳,深圳宸睿科技有限公司,76413,2018-02-01 15:09:43,本科,1487522,Python工程师,9k-16k,3-5年
西安,西安烛照信息科技有限公司,145958,2018-02-23 17:28:10,大专,4096452,Python开发工程师,6k-12k,1-3年
广州,深圳触云科技有限公司,170256,2018-02-23 10:15:06,本科,4096249,python工程师,15k-18k,1-3年
深圳,试金石信用服务有限公司,135243,2018-02-23 08:57:42,本科,4018865,Python开发岗,10k-20k,1-3年
深圳,厦门美图之家科技有限公司,23291,2018-02-10 14:20:17,本科,3836242,高级后台工程师-Python（大数据&amp;AI）,25k-45k,3-5年
宁波,浙江第元信息技术有限公司,161111,2018-01-30 16:18:49,本科,2669463,python开发工程师,7k-11k,1-3年
深圳,顺丰科技有限公司,35996,2018-02-24 11:41:03,本科,4032026,GIS平台JAVA工作流与PYTHON脚本高级研发,15k-30k,3-5年
深圳,广东安创信息科技开发有限公司,80273,2018-02-23 20:28:40,本科,2822016,Python后端开发工程师,6k-10k,1-3年
北京,北京美灿科技有限公司,207957,2018-02-23 16:55:17,不限,3494400,Python工程师（有股票）,15k-30k,3-5年
北京,深圳美团信息网络有限公司,293627,2018-02-23 08:54:43,本科,4040032,Python高级开发,18K-30K,3-5年
南京,上海拓攻机器人有限公司,56632,2018-02-24 15:54:23,大专,3604427,python工程师,6k-12k,1-3年
深圳,翼果（深圳）科技有限公司,59521,2018-02-24 09:32:38,本科,4050603,Python高级后台工程师(科技园),20k-40k,1-3年
上海,上海大岂网络科技有限公司,154561,2018-02-22 09:16:22,本科,4042218,python工程师,10k-20k,1-3年
北京,北京传智播客教育科技有限公司,22462,2018-02-02 09:29:12,大专,3540887,python导师,16k-30k,1-3年
上海,上海触乐信息科技有限公司,7030,2018-02-24 09:51:45,本科,3284288,资深Python后端开发/架构师,25k-45k,3-5年
西安,乾康（上海）金融信息服务有限公司,78823,2018-02-22 09:55:33,本科,2511743,python 程序员,8k-15k,3-5年
武汉,微晟（武汉）技术有限公司,277312,2018-02-12 09:58:01,本科,3741726,Python工程师（前后端）,12k-20k,3-5年
成都,四川海德智和科技有限公司,284236,2018-01-31 16:01:05,本科,3887376,Python开发工程师,15K-20K,5-10年
上海,上海懿天网络科技有限公司,189579,2018-02-23 12:04:27,本科,4091204,Python图像处理开发工程师,15k-25k,1-3年
武汉,武汉卓翰网络科技有限公司,99901,2018-02-22 09:47:32,本科,2017171,Python研发工程师,15k-25k,1-3年
深圳,上海炽聚网络科技有限公司,267905,2018-02-08 09:36:33,本科,3813726,Python开发工程师,12K-20K,1-3年
成都,宜高美信息服务（成都）有限公司,101861,2018-02-24 10:16:14,本科,3887625,自动化测试工程师-Python,7k-14k,3-5年
北京,北京源石智影科技有限公司,296605,2018-02-23 18:11:18,本科,3902940,资深云系统后端开发工程师（Python语言）,20k-40k,5-10年
深圳,深圳市南国新格网络科技有限责任公司,118281,2018-02-23 09:28:45,本科,4102696,Python工程师,8k-12k,不限
合肥,合肥耐兮信息科技有限公司,285959,2018-02-21 00:07:05,本科,3892142,高级Python开发,12k-24k,3-5年
上海,北京千锋互联科技有限公司,100164,2018-02-08 09:32:57,本科,4112587,python讲师,20k-40k,3-5年
上海,苏州融畅软件科技有限公司,296144,2018-01-30 11:45:00,本科,4090517,python架构,25k-35k,5-10年
北京,郑州蜜淘电子商务有限公司,141202,2018-02-24 10:48:06,本科,3713918,Python工程师,20k-40k,1-3年
杭州,杭州美创科技有限公司,109442,2018-02-12 15:25:26,不限,4030393,python工程师,10k-20k,不限
上海,上海天玑科技股份有限公司,11971,2018-02-11 14:27:53,本科,2170104,Python开发(云计算方向),12K-24K,1-3年
成都,四川海德智和科技有限公司,284236,2018-01-31 16:01:06,本科,3824948,Python开发工程师,8k-10k,1-3年
青岛,北京千锋互联科技有限公司,100164,2018-02-01 09:24:09,本科,3854151,Python讲师,20k-40k,3-5年
北京,北京完美创意科技有限公司,766,2018-02-07 10:57:00,本科,2809946,Python后端开发工程师,15k-30k,不限
上海,上海拿米金融信息服务有限公司,113723,2018-02-24 16:23:59,大专,3904442,大数据应用工程师-Python,20k-40k,3-5年
北京,北京华影聚合电影科技有限公司,140241,2018-02-24 14:59:52,本科,2131364,Python,10k-20k,不限
上海,上海犀语科技有限公司,178526,2018-02-21 10:02:46,本科,4096693,高级Python工程师,15k-25k,3-5年
上海,上海茗日智能科技有限公司,121645,2018-02-13 14:52:29,本科,3897074,高级Python工程师,18K-35K,3-5年
北京,北京图森智途科技有限公司,108216,2018-02-01 16:17:03,不限,3968193,Python后端工程师,11k-20k,不限
深圳,浪潮通用软件有限公司深圳研发中心,53711,2018-02-23 11:25:38,本科,3606535,python开发工程师,11k-18k,1-3年
西安,北京中科物安科技有限公司,272762,2018-02-23 10:08:30,本科,3972443,高级python开发工程师,12k-15k,3-5年
大连,大连允执科技有限公司,204300,2018-02-22 22:07:30,不限,3122018,Python开发工程师,5k-8k,不限
杭州,浙江日报报业集团,69091,2018-02-13 19:25:03,本科,3093076,Python工程师,8k-16k,1-3年
厦门,厦门视我科技有限公司,165492,2018-02-09 09:50:05,本科,3543490,Python工程师(云计算方向),15k-30k,3-5年
上海,上海泛微网络科技股份有限公司,24995,2018-02-08 17:20:38,本科,3856286,运维工程师（Python）,8k-13k,1-3年
广州,海南元游信息技术有限公司广州分公司,133884,2018-02-07 11:07:38,本科,3965246,Python开发工程师,8k-15k,1-3年
北京,内蒙古西贝餐饮连锁有限责任公司,146681,2018-01-25 14:27:12,本科,4079439,Python高级开发工程师,12k-20k,3-5年
北京,北京猎户星空科技有限公司,172285,2018-02-24 17:28:05,本科,4063824,Python研发工程师（机器学习方向）,18k-35k,3-5年
武汉,武汉研众科技有限公司,52301,2018-02-24 11:47:27,本科,3910159,Python,5k-10k,1-3年
杭州,杭州小码教育科技有限公司,144234,2018-02-24 11:16:02,大专,3702562,python课程研发,20k-25k,1-3年
上海,上海创远教育科技有限公司,192394,2018-02-22 17:53:46,不限,4052754,Python开发工程师,12k-20k,1-3年
西安,西安数拓网络科技有限公司,21301,2018-02-22 11:33:23,本科,2111530,Python工程师,5k-10k,1-3年
杭州,杭州默安科技有限公司,163561,2018-02-22 10:27:56,本科,3854484,Python开发,12k-24k,1-3年
深圳,深圳市信瑞泰支付服务有限公司,241552,2018-01-29 13:56:01,大专,3942837,Python工程师,10k-12k,1-3年
广州,广州爱范儿科技股份有限公司,25623,2018-02-25 08:56:38,本科,2685590,Python Web 工程师,7K-14K,1-3年
广州,广州极推信息科技有限公司,167423,2018-02-25 08:53:54,本科,4121867,python 工程师（web端）,6K-12K,1-3年
广州,广州逗号智能零售有限公司,274523,2018-02-24 17:53:24,大专,4122783,Python应用工程师（大数据方向）,15k-20k,5-10年
广州,品今（北京）网络科技有限公司,169844,2018-02-23 10:29:09,大专,3567926,python 高级开发工程师,10k-20k,1-3年
杭州,北京广通信达软件股份有限公司杭州分公司,85040,2018-02-23 10:22:23,本科,3800649,python开发工程师,10k-20k,3-5年
郑州,北京千锋互联科技有限公司,100164,2018-02-08 09:57:20,本科,4112673,Python讲师,20k-40k,3-5年
北京,北京闪银奇异科技有限公司,29496,2018-02-24 13:23:48,本科,3865718,服务器端 Python 架构师,25k-45k,3-5年
北京,骑士联盟（北京）信息服务有限公司,306582,2018-02-24 11:30:35,本科,4093573,Python后端工程师,20k-35k,3-5年
上海,上海泛微网络科技股份有限公司,24995,2018-02-23 18:07:37,本科,3639633,运维工程师（python自动化运维）,7k-12k,1-3年
北京,阿里云计算有限公司,83357,2018-02-23 13:57:58,本科,890533,基础平台开发工程师C/Go/Python/Java,20k-40k,不限
深圳,岩心科技（深圳）有限公司,107664,2018-02-23 11:33:46,本科,3347934,Python后台开发/数据平台/Senior,15k-30k,3-5年
北京,北京博派通达科技有限公司,19083,2018-02-11 14:01:29,本科,3803327,Python 高级工程师（模拟请求方向）,12K-24K,1-3年
北京,北京慕课科技中心,6040,2018-01-25 15:15:51,不限,3871903,Python 讲师,16k-32k,3-5年
广州,广州润普网络科技有限公司,10909,2018-02-24 11:50:10,不限,57787,Python开发工程师,6k-12k,不限
西安,西安极互云网络科技有限公司,174235,2018-02-22 13:34:52,不限,2842570,Python开发,5k-10k,不限
上海,弘则弥道（上海）投资咨询有限公司,75604,2018-02-22 10:46:01,硕士,4098955,Python开发工程师,10k-20k,1-3年
成都,南京价公信息技术有限公司,5436,2018-02-22 09:43:54,本科,254411,Python,6k-12k,不限
北京,深圳市金证科技股份有限公司,25317,2018-02-09 15:55:49,本科,3049720,python运维开发工程师,6k-8k,1-3年
武汉,北京千锋互联科技有限公司,100164,2018-02-08 09:35:44,本科,4112600,Python讲师,20k-40k,3-5年
北京,北京旷视科技有限公司,1561,2018-02-05 10:50:28,本科,4090850,Python后端开发工程师,25k-50k,3-5年
杭州,杭州西柚科技有限公司,121750,2018-02-23 10:21:27,本科,4039010,Python工程师,9k-12k,不限
北京,北京合金理财科技有限公司,123867,2018-02-22 11:04:55,本科,2867382,Python开发工程师,10k-20k,1-3年
杭州,阿里云计算有限公司,83357,2018-02-23 13:57:59,本科,2020055,基础平台开发工程师C/Go/Python/Java,20k-40k,不限
深圳,岩心科技（深圳）有限公司,107664,2018-02-23 11:33:43,本科,3292689,高级Python工程师/面向对象高级Python工,15k-30k,3-5年
北京,创盛视联数码科技（北京）有限公司,160,2018-01-30 11:27:25,本科,4042511,Python研发工程师,15k-30k,不限
北京,北京小米科技有限责任公司,520,2018-02-24 10:09:58,本科,3192578,Python开发工程师,15k-30k,1-3年
杭州,浙江同花顺基金销售有限公司,205354,2018-02-22 10:59:01,本科,3548108,Python开发,15k-30k,3-5年
杭州,北京淘乐创想科技有限公司,12949,2018-02-22 09:27:40,本科,1649282,Python开发工程师,10k-20k,1-3年
北京,达而观信息科技（上海）有限公司,97882,2018-02-06 16:11:49,本科,4067895,python后端工程师（北京）,10k-18k,1-3年
上海,广东大家淘网络科技有限公司,311112,2018-02-02 14:48:53,本科,4101473,python开发工程师,8k-16k,1-3年
北京,北京传智播客教育科技有限公司,22462,2018-02-02 10:25:22,不限,3878116,python导师J10091,16k-30k,3-5年
北京,Finanlytics Inc,94211,2018-01-30 09:43:25,本科,3953796,Python 研发工程师,16k-32k,1-3年
郑州,河南鼎越电子商务有限公司,230487,2018-02-24 17:19:36,大专,3704204,Python Web开发,5K-10K,3-5年
深圳,深圳市前海汇流信息科技有限公司,32687,2018-02-24 17:18:02,本科,2866737,Python研发工程师,13k-25k,1-3年
北京,上海一起作业信息科技有限公司,36031,2018-02-23 22:23:52,本科,2743350,python后端开发工程师,20k-40k,1-3年
北京,北京源石智影科技有限公司,296605,2018-02-23 18:11:17,本科,3903040,分布式计算开发工程师（Python语言）,20k-40k,5-10年
上海,平安银行股份有限公司,141975,2018-02-22 17:11:01,本科,3029945,工具开发工程师(Python),10k-20k,3-5年
杭州,杭州帕拉迪网络科技有限公司,65068,2018-02-22 16:33:43,本科,3541120,Python开发工程师,5k-10k,1-3年
北京,北京小睿科技有限公司,194178,2018-02-07 11:06:30,本科,3994481,Python Web开发工程师,10k-15k,1-3年
